Team,Game ID,Type,Inning,Score
Tigers,746484,Offensive,3,0
Tigers,746484,Offensive,4,0
Tigers,746484,Offensive,5,0
Tigers,746484,Offensive,6,0
Tigers,746484,Offensive,7,5
Tigers,746484,Offensive,8,0
Tigers,746484,Offensive,9,0
Rays,746803,Offensive,1,0
Rays,746803,Offensive,2,1
Rays,746803,Offensive,3,0
Rays,746803,Offensive,4,2
Rays,746803,Offensive,5,1
Rays,746803,Offensive,6,2
Rays,746803,Offensive,7,0
Rays,746803,Offensive,8,0
Rays,746803,Offensive,9,0
Rays,746803,Offensive,10,1
White Sox,746803,Offensive,1,0
White Sox,746803,Offensive,2,0
White Sox,746803,Offensive,3,0
White Sox,746803,Offensive,4,3
White Sox,746803,Offensive,5,3
White Sox,746803,Offensive,6,0
White Sox,746803,Offensive,7,0
White Sox,746803,Offensive,8,0
White Sox,746803,Offensive,9,0
White Sox,746803,Offensive,10,2
Yankees,745998,Offensive,1,3
Yankees,745998,Offensive,2,0
Yankees,745998,Offensive,3,3
Yankees,745998,Offensive,4,0
Yankees,745998,Offensive,5,1
Yankees,745998,Offensive,6,4
Yankees,745998,Offensive,7,0
Yankees,745998,Offensive,8,0
Yankees,745998,Offensive,9,4
Brewers,745998,Offensive,1,1
Brewers,745998,Offensive,2,0
Brewers,745998,Offensive,3,0
Brewers,745998,Offensive,4,0
Brewers,745998,Offensive,5,0
Brewers,745998,Offensive,6,0
Brewers,745998,Offensive,7,0
Brewers,745998,Offensive,8,0
Brewers,745998,Offensive,9,2
Guardians,747131,Offensive,1,0
Guardians,747131,Offensive,2,0
Guardians,747131,Offensive,3,0
Guardians,747131,Offensive,4,0
Guardians,747131,Offensive,5,0
Guardians,747131,Offensive,6,0
Guardians,747131,Offensive,7,0
Guardians,747131,Offensive,8,2
Guardians,747131,Offensive,9,0
Guardians,747131,Offensive,10,0
Braves,747131,Offensive,1,0
Braves,747131,Offensive,2,0
Braves,747131,Offensive,3,0
Braves,747131,Offensive,4,0
Braves,747131,Offensive,5,0
Braves,747131,Offensive,6,0
Braves,747131,Offensive,7,0
Braves,747131,Offensive,8,2
Braves,747131,Offensive,9,0
Braves,747131,Offensive,10,0
Phillies,745425,Offensive,1,2
Phillies,745425,Offensive,2,0
Phillies,745425,Offensive,3,0
Phillies,745425,Offensive,4,0
Phillies,745425,Offensive,5,3
Phillies,745425,Offensive,6,0
Phillies,745425,Offensive,7,0
Phillies,745425,Offensive,8,0
Phillies,745425,Offensive,9,0
Padres,745425,Offensive,1,0
Padres,745425,Offensive,2,0
Padres,745425,Offensive,3,0
Padres,745425,Offensive,4,0
Padres,745425,Offensive,5,0
Padres,745425,Offensive,6,0
Padres,745425,Offensive,7,0
Padres,745425,Offensive,8,1
Padres,745425,Offensive,9,0
Pirates,745350,Offensive,1,0
Pirates,745350,Offensive,2,0
Pirates,745350,Offensive,3,0
Pirates,745350,Offensive,4,0
Pirates,745350,Offensive,5,0
Pirates,745350,Offensive,6,0
Pirates,745350,Offensive,7,1
Pirates,745350,Offensive,8,0
Pirates,745350,Offensive,9,0
Pirates,745350,Offensive,10,3
Giants,745350,Offensive,1,0
Giants,745350,Offensive,2,0
Giants,745350,Offensive,3,0
Giants,745350,Offensive,4,0
Giants,745350,Offensive,5,0
Giants,745350,Offensive,6,1
Giants,745350,Offensive,7,0
Giants,745350,Offensive,8,0
Giants,745350,Offensive,9,0
Giants,745350,Offensive,10,2
Twins,746245,Offensive,1,1
Twins,746245,Offensive,2,3
Twins,746245,Offensive,3,3
Twins,746245,Offensive,4,3
Twins,746245,Offensive,5,0
Twins,746245,Offensive,6,1
Twins,746245,Offensive,7,3
Twins,746245,Offensive,8,0
Twins,746245,Offensive,9,2
Angels,746245,Offensive,1,0
Angels,746245,Offensive,2,2
Angels,746245,Offensive,3,2
Angels,746245,Offensive,4,0
Angels,746245,Offensive,5,0
Angels,746245,Offensive,6,0
Angels,746245,Offensive,7,1
Angels,746245,Offensive,8,0
Angels,746245,Offensive,9,0
D-backs,745266,Offensive,1,0
D-backs,745266,Offensive,2,0
D-backs,745266,Offensive,3,0
D-backs,745266,Offensive,4,0
D-backs,745266,Offensive,5,0
D-backs,745266,Offensive,6,0
D-backs,745266,Offensive,7,0
D-backs,745266,Offensive,8,1
D-backs,745266,Offensive,9,0
Mariners,745266,Offensive,1,0
Mariners,745266,Offensive,2,0
Mariners,745266,Offensive,3,0
Mariners,745266,Offensive,4,0
Mariners,745266,Offensive,5,1
Mariners,745266,Offensive,6,0
Mariners,745266,Offensive,7,2
Mariners,745266,Offensive,8,0
Mariners,745266,Offensive,9,0
Athletics,747045,Offensive,1,0
Athletics,747045,Offensive,2,1
Athletics,747045,Offensive,3,3
Athletics,747045,Offensive,4,0
Athletics,747045,Offensive,5,0
Athletics,747045,Offensive,6,0
Athletics,747045,Offensive,7,1
Athletics,747045,Offensive,8,0
Athletics,747045,Offensive,9,2
Orioles,747045,Offensive,1,0
Orioles,747045,Offensive,2,2
Orioles,747045,Offensive,3,3
Orioles,747045,Offensive,4,1
Orioles,747045,Offensive,5,0
Orioles,747045,Offensive,6,0
Orioles,747045,Offensive,7,0
Orioles,747045,Offensive,8,0
Orioles,747045,Offensive,9,0
Guardians,747125,Offensive,1,0
Guardians,747125,Offensive,2,0
Guardians,747125,Offensive,3,1
Guardians,747125,Offensive,4,0
Guardians,747125,Offensive,5,1
Guardians,747125,Offensive,6,0
Guardians,747125,Offensive,7,1
Guardians,747125,Offensive,8,0
Guardians,747125,Offensive,9,0
Guardians,747125,Offensive,10,0
Braves,747125,Offensive,1,0
Braves,747125,Offensive,2,0
Braves,747125,Offensive,3,0
Braves,747125,Offensive,4,0
Braves,747125,Offensive,5,1
Braves,747125,Offensive,6,0
Braves,747125,Offensive,7,0
Braves,747125,Offensive,8,2
Braves,747125,Offensive,9,0
Braves,747125,Offensive,10,1
Dodgers,744947,Offensive,1,0
Dodgers,744947,Offensive,2,0
Dodgers,744947,Offensive,3,0
Dodgers,744947,Offensive,4,0
Dodgers,744947,Offensive,5,0
Dodgers,744947,Offensive,6,1
Dodgers,744947,Offensive,7,0
Dodgers,744947,Offensive,8,0
Dodgers,744947,Offensive,9,0
Blue Jays,744947,Offensive,1,0
Blue Jays,744947,Offensive,2,3
Blue Jays,744947,Offensive,3,0
Blue Jays,744947,Offensive,4,0
Blue Jays,744947,Offensive,5,0
Blue Jays,744947,Offensive,6,0
Blue Jays,744947,Offensive,7,0
Blue Jays,744947,Offensive,8,0
Blue Jays,744947,Offensive,9,0
Royals,746483,Offensive,1,1
Royals,746483,Offensive,2,0
Royals,746483,Offensive,3,0
Royals,746483,Offensive,4,0
Royals,746483,Offensive,5,0
Royals,746483,Offensive,6,0
Royals,746483,Offensive,7,0
Royals,746483,Offensive,8,0
Royals,746483,Offensive,9,0
Tigers,746483,Offensive,1,2
Tigers,746483,Offensive,2,1
Tigers,746483,Offensive,3,0
Tigers,746483,Offensive,4,0
Tigers,746483,Offensive,5,0
Tigers,746483,Offensive,6,1
Tigers,746483,Offensive,7,0
Tigers,746483,Offensive,8,0
Tigers,746483,Offensive,9,0
Cardinals,745834,Offensive,1,0
Cardinals,745834,Offensive,2,0
Cardinals,745834,Offensive,3,0
Cardinals,745834,Offensive,4,0
Cardinals,745834,Offensive,5,1
Cardinals,745834,Offensive,6,0
Cardinals,745834,Offensive,7,0
Cardinals,745834,Offensive,8,0
Cardinals,745834,Offensive,9,0
Cardinals,745834,Offensive,10,0
Mets,745834,Offensive,1,0
Mets,745834,Offensive,2,0
Mets,745834,Offensive,3,0
Mets,745834,Offensive,4,0
Mets,745834,Offensive,5,0
Mets,745834,Offensive,6,1
Mets,745834,Offensive,7,0
Mets,745834,Offensive,8,0
Mets,745834,Offensive,9,0
Mets,745834,Offensive,10,0
Nationals,746077,Offensive,1,0
Nationals,746077,Offensive,2,0
Nationals,746077,Offensive,3,0
Nationals,746077,Offensive,4,5
Nationals,746077,Offensive,5,4
Nationals,746077,Offensive,6,1
Nationals,746077,Offensive,7,0
Nationals,746077,Offensive,8,2
Nationals,746077,Offensive,9,0
Marlins,746077,Offensive,1,6
Marlins,746077,Offensive,2,1
Marlins,746077,Offensive,3,0
Marlins,746077,Offensive,4,0
Marlins,746077,Offensive,5,0
Marlins,746077,Offensive,6,0
Marlins,746077,Offensive,7,2
Marlins,746077,Offensive,8,0
Marlins,746077,Offensive,9,0
Rays,746805,Offensive,1,0
Rays,746805,Offensive,2,0
Rays,746805,Offensive,3,0
Rays,746805,Offensive,4,1
Rays,746805,Offensive,5,0
Rays,746805,Offensive,6,0
Rays,746805,Offensive,7,0
Rays,746805,Offensive,8,0
Rays,746805,Offensive,9,1
White Sox,746805,Offensive,1,0
White Sox,746805,Offensive,2,0
White Sox,746805,Offensive,3,0
White Sox,746805,Offensive,4,2
White Sox,746805,Offensive,5,0
White Sox,746805,Offensive,6,0
White Sox,746805,Offensive,7,0
White Sox,746805,Offensive,8,2
White Sox,746805,Offensive,9,0
Yankees,746001,Offensive,1,1
Yankees,746001,Offensive,2,0
Yankees,746001,Offensive,3,0
Yankees,746001,Offensive,4,0
Yankees,746001,Offensive,5,3
Yankees,746001,Offensive,6,7
Yankees,746001,Offensive,7,2
Yankees,746001,Offensive,8,2
Yankees,746001,Offensive,9,0
Brewers,746001,Offensive,1,0
Brewers,746001,Offensive,2,0
Brewers,746001,Offensive,3,0
Brewers,746001,Offensive,4,0
Brewers,746001,Offensive,5,4
Brewers,746001,Offensive,6,1
Brewers,746001,Offensive,7,0
Brewers,746001,Offensive,8,0
Brewers,746001,Offensive,9,0
Reds,745022,Offensive,1,0
Reds,745022,Offensive,2,0
Reds,745022,Offensive,3,0
Reds,745022,Offensive,4,0
Reds,745022,Offensive,5,0
Reds,745022,Offensive,6,3
Reds,745022,Offensive,7,0
Reds,745022,Offensive,8,0
Reds,745022,Offensive,9,0
Rangers,745022,Offensive,1,4
Rangers,745022,Offensive,2,0
Rangers,745022,Offensive,3,0
Rangers,745022,Offensive,4,0
Rangers,745022,Offensive,5,0
Rangers,745022,Offensive,6,0
Rangers,745022,Offensive,7,0
Rangers,745022,Offensive,8,0
Rangers,745022,Offensive,9,0
Astros,746561,Offensive,1,2
Astros,746561,Offensive,2,0
Astros,746561,Offensive,3,1
Astros,746561,Offensive,4,1
Astros,746561,Offensive,5,0
Astros,746561,Offensive,6,0
Astros,746561,Offensive,7,0
Astros,746561,Offensive,8,4
Astros,746561,Offensive,9,0
Rockies,746561,Offensive,1,0
Rockies,746561,Offensive,2,2
Rockies,746561,Offensive,3,0
Rockies,746561,Offensive,4,0
Rockies,746561,Offensive,5,0
Rockies,746561,Offensive,6,0
Rockies,746561,Offensive,7,0
Rockies,746561,Offensive,8,0
Rockies,746561,Offensive,9,0
Pirates,745349,Offensive,1,0
Pirates,745349,Offensive,2,0
Pirates,745349,Offensive,3,0
Pirates,745349,Offensive,4,0
Pirates,745349,Offensive,5,1
Pirates,745349,Offensive,6,0
Pirates,745349,Offensive,7,0
Pirates,745349,Offensive,8,0
Pirates,745349,Offensive,9,1
Giants,745349,Offensive,1,0
Giants,745349,Offensive,2,0
Giants,745349,Offensive,3,3
Giants,745349,Offensive,4,0
Giants,745349,Offensive,5,0
Giants,745349,Offensive,6,0
Giants,745349,Offensive,7,0
Giants,745349,Offensive,8,0
Giants,745349,Offensive,9,0
Twins,746237,Offensive,1,0
Twins,746237,Offensive,2,0
Twins,746237,Offensive,3,0
Twins,746237,Offensive,4,1
Twins,746237,Offensive,5,4
Twins,746237,Offensive,6,0
Twins,746237,Offensive,7,4
Twins,746237,Offensive,8,2
Twins,746237,Offensive,9,0
Angels,746237,Offensive,1,0
Angels,746237,Offensive,2,0
Angels,746237,Offensive,3,0
Angels,746237,Offensive,4,0
Angels,746237,Offensive,5,4
Angels,746237,Offensive,6,0
Angels,746237,Offensive,7,1
Angels,746237,Offensive,8,0
Angels,746237,Offensive,9,0
D-backs,745265,Offensive,1,0
D-backs,745265,Offensive,2,1
D-backs,745265,Offensive,3,0
D-backs,745265,Offensive,4,0
D-backs,745265,Offensive,5,0
D-backs,745265,Offensive,6,0
D-backs,745265,Offensive,7,1
D-backs,745265,Offensive,8,1
D-backs,745265,Offensive,9,0
Mariners,745265,Offensive,1,1
Mariners,745265,Offensive,2,0
Mariners,745265,Offensive,3,1
Mariners,745265,Offensive,4,0
Mariners,745265,Offensive,5,0
Mariners,745265,Offensive,6,0
Mariners,745265,Offensive,7,0
Mariners,745265,Offensive,8,0
Mariners,745265,Offensive,9,0
Phillies,745428,Offensive,1,0
Phillies,745428,Offensive,2,2
Phillies,745428,Offensive,3,0
Phillies,745428,Offensive,4,2
Phillies,745428,Offensive,5,0
Phillies,745428,Offensive,6,2
Phillies,745428,Offensive,7,1
Phillies,745428,Offensive,8,1
Phillies,745428,Offensive,9,0
Padres,745428,Offensive,1,0
Padres,745428,Offensive,2,0
Padres,745428,Offensive,3,3
Padres,745428,Offensive,4,0
Padres,745428,Offensive,5,0
Padres,745428,Offensive,6,0
Padres,745428,Offensive,7,3
Padres,745428,Offensive,8,0
Padres,745428,Offensive,9,0
Cubs,746967,Offensive,1,0
Cubs,746967,Offensive,2,0
Cubs,746967,Offensive,3,0
Cubs,746967,Offensive,4,0
Cubs,746967,Offensive,5,0
Cubs,746967,Offensive,6,0
Cubs,746967,Offensive,7,1
Cubs,746967,Offensive,8,3
Cubs,746967,Offensive,9,0
Red Sox,746967,Offensive,1,1
Red Sox,746967,Offensive,2,0
Red Sox,746967,Offensive,3,1
Red Sox,746967,Offensive,4,0
Red Sox,746967,Offensive,5,0
Red Sox,746967,Offensive,6,2
Red Sox,746967,Offensive,7,0
Red Sox,746967,Offensive,8,0
Red Sox,746967,Offensive,9,1
Yankees,747046,Offensive,1,0
Yankees,747046,Offensive,2,0
Yankees,747046,Offensive,3,0
Yankees,747046,Offensive,4,0
Yankees,747046,Offensive,5,0
Yankees,747046,Offensive,6,0
Yankees,747046,Offensive,7,0
Yankees,747046,Offensive,8,0
Yankees,747046,Offensive,9,0
Orioles,747046,Offensive,1,1
Orioles,747046,Offensive,2,0
Orioles,747046,Offensive,3,0
Orioles,747046,Offensive,4,0
Orioles,747046,Offensive,5,0
Orioles,747046,Offensive,6,0
Orioles,747046,Offensive,7,0
Orioles,747046,Offensive,8,1
Orioles,747046,Offensive,9,0
Nationals,746074,Offensive,1,0
Nationals,746074,Offensive,2,0
Nationals,746074,Offensive,3,2
Nationals,746074,Offensive,4,0
Nationals,746074,Offensive,5,1
Nationals,746074,Offensive,6,0
Nationals,746074,Offensive,7,4
Nationals,746074,Offensive,8,0
Nationals,746074,Offensive,9,0
Marlins,746074,Offensive,1,0
Marlins,746074,Offensive,2,0
Marlins,746074,Offensive,3,0
Marlins,746074,Offensive,4,0
Marlins,746074,Offensive,5,0
Marlins,746074,Offensive,6,2
Marlins,746074,Offensive,7,0
Marlins,746074,Offensive,8,0
Marlins,746074,Offensive,9,0
Royals,744945,Offensive,1,2
Royals,744945,Offensive,2,0
Royals,744945,Offensive,3,0
Royals,744945,Offensive,4,1
Royals,744945,Offensive,5,0
Royals,744945,Offensive,6,1
Royals,744945,Offensive,7,0
Royals,744945,Offensive,8,1
Royals,744945,Offensive,9,0
Blue Jays,744945,Offensive,1,2
Blue Jays,744945,Offensive,2,0
Blue Jays,744945,Offensive,3,2
Blue Jays,744945,Offensive,4,0
Blue Jays,744945,Offensive,5,1
Blue Jays,744945,Offensive,6,1
Blue Jays,744945,Offensive,7,0
Blue Jays,744945,Offensive,8,0
Blue Jays,744945,Offensive,9,0
Cubs,745832,Offensive,1,0
Cubs,745832,Offensive,2,0
Cubs,745832,Offensive,3,0
Cubs,745832,Offensive,4,0
Cubs,745832,Offensive,5,0
Cubs,745832,Offensive,6,0
Cubs,745832,Offensive,7,0
Cubs,745832,Offensive,8,1
Cubs,745832,Offensive,9,2
Mets,745832,Offensive,1,1
Mets,745832,Offensive,2,0
Mets,745832,Offensive,3,0
Mets,745832,Offensive,4,0
Mets,745832,Offensive,5,0
Mets,745832,Offensive,6,0
Mets,745832,Offensive,7,0
Mets,745832,Offensive,8,0
Mets,745832,Offensive,9,0
Twins,746804,Offensive,1,0
Twins,746804,Offensive,2,2
Twins,746804,Offensive,3,0
Twins,746804,Offensive,4,0
Twins,746804,Offensive,5,0
Twins,746804,Offensive,6,0
Twins,746804,Offensive,7,0
Twins,746804,Offensive,8,0
Twins,746804,Offensive,9,1
White Sox,746804,Offensive,1,2
White Sox,746804,Offensive,2,0
White Sox,746804,Offensive,3,0
White Sox,746804,Offensive,4,0
White Sox,746804,Offensive,5,0
White Sox,746804,Offensive,6,0
White Sox,746804,Offensive,7,0
White Sox,746804,Offensive,8,0
White Sox,746804,Offensive,9,0
Rays,745999,Offensive,1,1
Rays,745999,Offensive,2,0
Rays,745999,Offensive,3,0
Rays,745999,Offensive,4,0
Rays,745999,Offensive,5,0
Rays,745999,Offensive,6,0
Rays,745999,Offensive,7,0
Rays,745999,Offensive,8,0
Rays,745999,Offensive,9,0
Brewers,745999,Offensive,1,0
Brewers,745999,Offensive,2,0
Brewers,745999,Offensive,3,0
Brewers,745999,Offensive,4,0
Brewers,745999,Offensive,5,0
Brewers,745999,Offensive,6,0
Brewers,745999,Offensive,7,0
Brewers,745999,Offensive,8,0
Brewers,745999,Offensive,9,0
Phillies,746236,Offensive,1,3
Phillies,746236,Offensive,2,0
Phillies,746236,Offensive,3,0
Phillies,746236,Offensive,4,0
Phillies,746236,Offensive,5,1
Phillies,746236,Offensive,6,0
Phillies,746236,Offensive,7,0
Phillies,746236,Offensive,8,0
Phillies,746236,Offensive,9,1
Angels,746236,Offensive,1,1
Angels,746236,Offensive,2,1
Angels,746236,Offensive,3,0
Angels,746236,Offensive,4,0
Angels,746236,Offensive,5,0
Angels,746236,Offensive,6,2
Angels,746236,Offensive,7,2
Angels,746236,Offensive,8,0
Angels,746236,Offensive,9,0
Dodgers,747211,Offensive,1,0
Dodgers,747211,Offensive,2,2
Dodgers,747211,Offensive,3,0
Dodgers,747211,Offensive,4,0
Dodgers,747211,Offensive,5,4
Dodgers,747211,Offensive,6,1
Dodgers,747211,Offensive,7,0
Dodgers,747211,Offensive,8,1
Dodgers,747211,Offensive,9,0
D-backs,747211,Offensive,1,1
D-backs,747211,Offensive,2,0
D-backs,747211,Offensive,3,0
D-backs,747211,Offensive,4,0
D-backs,747211,Offensive,5,3
D-backs,747211,Offensive,6,0
D-backs,747211,Offensive,7,0
D-backs,747211,Offensive,8,0
D-backs,747211,Offensive,9,0
Pirates,745672,Offensive,1,1
Pirates,745672,Offensive,2,0
Pirates,745672,Offensive,3,0
Pirates,745672,Offensive,4,0
Pirates,745672,Offensive,5,0
Pirates,745672,Offensive,6,0
Pirates,745672,Offensive,7,0
Pirates,745672,Offensive,8,0
Pirates,745672,Offensive,9,0
Athletics,745672,Offensive,1,1
Athletics,745672,Offensive,2,0
Athletics,745672,Offensive,3,0
Athletics,745672,Offensive,4,2
Athletics,745672,Offensive,5,2
Athletics,745672,Offensive,6,0
Athletics,745672,Offensive,7,0
Athletics,745672,Offensive,8,0
Athletics,745672,Offensive,9,0
Reds,745427,Offensive,1,1
Reds,745427,Offensive,2,2
Reds,745427,Offensive,3,1
Reds,745427,Offensive,4,0
Reds,745427,Offensive,5,0
Reds,745427,Offensive,6,0
Reds,745427,Offensive,7,0
Reds,745427,Offensive,8,0
Reds,745427,Offensive,9,1
Padres,745427,Offensive,1,1
Padres,745427,Offensive,2,0
Padres,745427,Offensive,3,0
Padres,745427,Offensive,4,0
Padres,745427,Offensive,5,0
Padres,745427,Offensive,6,0
Padres,745427,Offensive,7,0
Padres,745427,Offensive,8,0
Padres,745427,Offensive,9,1
Braves,745263,Offensive,1,0
Braves,745263,Offensive,2,0
Braves,745263,Offensive,3,0
Braves,745263,Offensive,4,0
Braves,745263,Offensive,5,0
Braves,745263,Offensive,6,0
Braves,745263,Offensive,7,1
Braves,745263,Offensive,8,0
Braves,745263,Offensive,9,0
Mariners,745263,Offensive,1,0
Mariners,745263,Offensive,2,0
Mariners,745263,Offensive,3,0
Mariners,745263,Offensive,4,0
Mariners,745263,Offensive,5,0
Mariners,745263,Offensive,6,0
Mariners,745263,Offensive,7,0
Mariners,745263,Offensive,8,0
Mariners,745263,Offensive,9,2
Cardinals,746481,Offensive,1,0
Cardinals,746481,Offensive,2,0
Cardinals,746481,Offensive,3,0
Cardinals,746481,Offensive,4,0
Cardinals,746481,Offensive,5,5
Cardinals,746481,Offensive,6,0
Cardinals,746481,Offensive,7,1
Cardinals,746481,Offensive,8,0
Cardinals,746481,Offensive,9,0
Tigers,746481,Offensive,1,2
Tigers,746481,Offensive,2,1
Tigers,746481,Offensive,3,1
Tigers,746481,Offensive,4,0
Tigers,746481,Offensive,5,3
Tigers,746481,Offensive,6,0
Tigers,746481,Offensive,7,4
Tigers,746481,Offensive,8,0
Tigers,746481,Offensive,9,0
Cardinals,746477,Offensive,1,0
Cardinals,746477,Offensive,2,0
Cardinals,746477,Offensive,3,0
Cardinals,746477,Offensive,4,0
Cardinals,746477,Offensive,5,0
Cardinals,746477,Offensive,6,0
Cardinals,746477,Offensive,7,0
Cardinals,746477,Offensive,8,0
Cardinals,746477,Offensive,9,2
Tigers,746477,Offensive,1,0
Tigers,746477,Offensive,2,0
Tigers,746477,Offensive,3,0
Tigers,746477,Offensive,4,1
Tigers,746477,Offensive,5,0
Tigers,746477,Offensive,6,0
Tigers,746477,Offensive,7,0
Tigers,746477,Offensive,8,0
Tigers,746477,Offensive,9,0
Cardinals,746481,Offensive,1,0
Cardinals,746481,Offensive,2,0
Cardinals,746481,Offensive,3,0
Cardinals,746481,Offensive,4,0
Cardinals,746481,Offensive,5,5
Cardinals,746481,Offensive,6,0
Cardinals,746481,Offensive,7,1
Cardinals,746481,Offensive,8,0
Cardinals,746481,Offensive,9,0
Tigers,746481,Offensive,1,2
Tigers,746481,Offensive,2,1
Tigers,746481,Offensive,3,1
Tigers,746481,Offensive,4,0
Tigers,746481,Offensive,5,3
Tigers,746481,Offensive,6,0
Tigers,746481,Offensive,7,4
Tigers,746481,Offensive,8,0
Tigers,746481,Offensive,9,0
Yankees,747047,Offensive,1,0
Yankees,747047,Offensive,2,0
Yankees,747047,Offensive,3,1
Yankees,747047,Offensive,4,0
Yankees,747047,Offensive,5,0
Yankees,747047,Offensive,6,1
Yankees,747047,Offensive,7,0
Yankees,747047,Offensive,8,0
Yankees,747047,Offensive,9,0
Orioles,747047,Offensive,1,0
Orioles,747047,Offensive,2,1
Orioles,747047,Offensive,3,0
Orioles,747047,Offensive,4,3
Orioles,747047,Offensive,5,0
Orioles,747047,Offensive,6,0
Orioles,747047,Offensive,7,0
Orioles,747047,Offensive,8,0
Orioles,747047,Offensive,9,0
Rockies,746073,Offensive,1,5
Rockies,746073,Offensive,2,0
Rockies,746073,Offensive,3,0
Rockies,746073,Offensive,4,0
Rockies,746073,Offensive,5,0
Rockies,746073,Offensive,6,0
Rockies,746073,Offensive,7,0
Rockies,746073,Offensive,8,0
Rockies,746073,Offensive,9,0
Rockies,746073,Offensive,10,1
Marlins,746073,Offensive,1,0
Marlins,746073,Offensive,2,0
Marlins,746073,Offensive,3,0
Marlins,746073,Offensive,4,0
Marlins,746073,Offensive,5,0
Marlins,746073,Offensive,6,0
Marlins,746073,Offensive,7,0
Marlins,746073,Offensive,8,0
Marlins,746073,Offensive,9,5
Marlins,746073,Offensive,10,2
Royals,744942,Offensive,1,0
Royals,744942,Offensive,2,2
Royals,744942,Offensive,3,0
Royals,744942,Offensive,4,0
Royals,744942,Offensive,5,0
Royals,744942,Offensive,6,0
Royals,744942,Offensive,7,0
Royals,744942,Offensive,8,2
Royals,744942,Offensive,9,0
Blue Jays,744942,Offensive,1,0
Blue Jays,744942,Offensive,2,0
Blue Jays,744942,Offensive,3,0
Blue Jays,744942,Offensive,4,0
Blue Jays,744942,Offensive,5,0
Blue Jays,744942,Offensive,6,1
Blue Jays,744942,Offensive,7,0
Blue Jays,744942,Offensive,8,0
Blue Jays,744942,Offensive,9,0
Cubs,745831,Offensive,1,0
Cubs,745831,Offensive,2,1
Cubs,745831,Offensive,3,0
Cubs,745831,Offensive,4,0
Cubs,745831,Offensive,5,0
Cubs,745831,Offensive,6,0
Cubs,745831,Offensive,7,0
Cubs,745831,Offensive,8,0
Cubs,745831,Offensive,9,1
Mets,745831,Offensive,1,1
Mets,745831,Offensive,2,0
Mets,745831,Offensive,3,0
Mets,745831,Offensive,4,0
Mets,745831,Offensive,5,0
Mets,745831,Offensive,6,3
